status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5342,144,347,119,84,56,2,1,0,1
5343,150,379,166,99,48,0,3,0,0
5344,14,0,0,14,0,0,0,0,0
5345,27,0,0,27,0,0,0,0,0
5346,218,354,155,177,38,2,1,0,0
5347,163,347,185,122,39,0,1,1,0
5348,23,1,0,22,1,0,0,0,0
5349,32,1,0,32,0,0,0,0,0
5350,152,333,104,98,49,1,2,1,1
5351,21,1,0,21,0,0,0,0,0
5352,135,326,122,86,44,1,1,0,3
5353,38,1,0,38,0,0,0,0,0
5354,189,329,144,111,77,0,1,0,0
5355,237,507,225,155,80,0,0,1,1
5356,189,442,202,115,66,4,2,2,0
5357,22,1,0,21,1,0,0,0,0
5358,194,419,218,110,83,0,0,0,1
5359,156,847,217,116,39,0,1,0,0
5360,232,567,302,137,90,0,2,0,3
5361,46,1,1,46,0,0,0,0,0
5362,174,487,231,123,51,0,0,0,0
5363,169,436,147,121,44,3,0,1,0
5364,42,0,5,41,0,0,1,0,0
5365,207,995,191,127,78,1,1,0,0
5366,24,0,0,24,0,0,0,0,0
5367,208,502,156,133,71,2,1,0,1
5368,71,0,11,71,0,0,0,0,0
5369,218,469,182,130,85,0,1,1,1
5370,5,0,0,5,0,0,0,0,0
5371,19,1,0,19,0,0,0,0,0
5372,172,501,227,103,66,1,2,0,0
5373,14,0,0,13,1,0,0,0,0
5374,207,1122,180,126,79,1,0,0,1
5375,219,590,125,160,55,1,2,0,1
5376,28,0,0,28,0,0,0,0,0
5377,25,1,0,25,0,0,0,0,0
5378,158,853,241,96,60,1,1,0,0
5379,226,524,133,117,106,2,0,0,1
5380,163,857,195,111,51,0,1,0,0
5381,193,544,234,115,76,1,1,0,0
5382,46,0,0,46,0,0,0,0,0
5383,132,722,161,84,44,1,2,0,1
5384,18,0,0,18,0,0,0,0,0
5385,163,767,176,98,64,0,1,0,0
5386,128,630,140,79,44,0,5,0,0
5387,14,0,0,14,0,0,0,0,0
5388,114,324,148,68,43,0,3,0,0
5389,153,423,104,77,73,0,2,1,0
5390,133,333,116,54,75,1,1,1,1
5391,143,1366,203,101,42,0,0,0,0
5392,11,0,0,11,0,0,0,0,0
5393,61,83,64,55,6,0,0,0,0
5394,7,0,0,7,0,0,0,0,0
5395,5,0,0,5,0,0,0,0,0
5396,18,0,1,18,0,0,0,0,0
5397,222,1800,183,142,67,3,8,2,0
5398,41,1,0,41,0,0,0,0,0
5399,149,429,117,95,50,2,2,0,0
5400,29,0,0,29,0,0,0,0,0
5401,30,1,0,30,0,0,0,0,0
5402,54,48,40,43,11,0,0,0,0
5403,163,354,150,100,60,1,2,0,0
5404,14,0,1,14,0,0,0,0,0
5405,30,0,0,30,0,0,0,0,0
5406,182,584,158,105,76,0,0,1,0
5407,13,0,0,13,0,0,0,0,0
5408,200,417,139,109,87,1,2,1,0
5409,38,0,1,38,0,0,0,0,0
5410,188,498,182,108,77,2,0,0,1
5411,180,439,123,113,62,1,4,0,0
5412,36,5,5,35,1,0,0,0,0
5413,19,0,0,19,0,0,0,0,0
5414,35,0,0,35,0,0,0,0,0
5415,178,1320,169,89,83,4,2,0,0
5416,198,473,112,109,87,1,0,1,0
5417,179,489,114,116,62,0,1,0,0
5418,34,1,0,34,0,0,0,0,0
5419,30,0,3,29,0,0,1,0,0
5420,169,881,141,83,82,0,4,0,0
5421,21,1,0,21,0,0,0,0,0
5422,41,0,4,41,0,0,0,0,0
5423,230,906,215,158,65,1,4,1,1
5424,236,703,141,155,76,2,3,0,0
5425,18,3,0,18,0,0,0,0,0
5426,4,0,0,4,0,0,0,0,0
5427,160,466,201,100,54,0,6,0,0
5428,24,0,1,24,0,0,0,0,0
5429,76,2,1,76,0,0,0,0,0
5430,201,672,154,131,67,2,0,0,1
5431,44,0,0,44,0,0,0,0,0
5432,29,1,1,29,0,0,0,0,0
5433,30,0,6,29,1,0,0,0,0
5434,232,457,113,140,76,0,12,1,3
5435,16,0,0,15,1,0,0,0,0
5436,38,0,0,38,0,0,0,0,0
5437,203,536,130,124,74,3,2,0,0
5438,9,0,0,9,0,0,0,0,0
5439,59,0,0,58,1,0,0,0,0
5440,174,346,115,106,65,0,3,0,0
5441,22,0,0,21,1,0,0,0,0
5442,52,0,8,52,0,0,0,0,0
5443,18,0,0,18,0,0,0,0,0
5444,72,2,0,71,1,0,0,0,0
5445,256,546,135,161,91,1,3,0,0
5446,12,0,0,12,0,0,0,0,0
5447,13,0,0,13,0,0,0,0,0
5448,162,352,101,85,72,1,4,0,0
5449,7,0,0,7,0,0,0,0,0
5450,38,3,0,38,0,0,0,0,0
5451,14,0,4,14,0,0,0,0,0
5452,113,592,127,92,18,2,1,0,0
5453,239,408,162,168,68,1,1,0,1
5454,37,1,1,37,0,0,0,0,0
5455,242,415,112,158,78,0,5,0,1
5456,19,0,0,19,0,0,0,0,0
5457,30,0,1,29,1,0,0,0,0
5458,63,3,0,61,1,1,0,0,0
5459,184,941,162,119,62,0,2,1,0
5460,32,0,1,32,0,0,0,0,0
5461,199,515,118,150,44,3,2,0,0
5462,84,79,77,70,12,0,2,0,0
5463,179,454,113,125,52,0,2,0,0
5464,8,0,1,8,0,0,0,0,0
5465,123,356,109,81,39,1,1,1,0
5466,52,39,14,39,12,1,0,0,0
5467,99,325,73,84,15,0,0,0,0
5468,170,726,148,100,64,2,3,1,0
5469,50,4,3,50,0,0,0,0,0
5470,23,1,0,23,0,0,0,0,0
5471,25,0,0,25,0,0,0,0,0
5472,206,378,149,137,67,0,2,0,0
5473,16,0,0,16,0,0,0,0,0
5474,25,0,0,25,0,0,0,0,0
5475,19,0,0,19,0,0,0,0,0
5476,128,571,110,92,35,0,0,0,1
5477,54,100,28,36,18,0,0,0,0
5478,10,0,0,10,0,0,0,0,0
5479,108,168,43,69,38,0,0,1,0
5480,122,307,70,93,24,0,3,1,1
5481,33,1,0,32,1,0,0,0,0
5482,228,1030,192,149,62,0,6,10,1
5483,152,358,121,94,54,2,2,0,0
5484,170,793,194,120,43,2,5,0,0
5485,165,1630,169,119,42,0,3,1,0
5486,552,0,3,551,1,0,0,0,0
5487,180,994,224,112,60,1,6,1,0
5488,172,9,2,169,1,2,0,0,0
5489,227,473,154,148,74,2,2,0,1
5490,9,0,0,9,0,0,0,0,0
5491,110,328,126,78,29,0,2,0,1
5492,27,0,0,27,0,0,0,0,0
5493,477,3,0,475,2,0,0,0,0
5494,213,1688,265,123,86,1,3,0,0
5495,7,0,0,7,0,0,0,0,0
5496,250,1,0,248,1,0,1,0,0
5497,175,1196,230,126,49,0,0,0,0
5498,129,215,145,97,30,0,1,0,1
5499,202,1311,175,126,70,2,3,0,1
5500,205,476,149,128,75,1,1,0,0
5501,136,270,114,80,49,3,3,1,0
5502,37,0,4,37,0,0,0,0,0
5503,164,1819,163,95,61,1,6,0,1
5504,173,1214,244,106,64,1,2,0,0
5505,177,706,186,98,77,0,2,0,0
5506,47,7,17,45,2,0,0,0,0
5507,242,744,193,154,85,0,3,0,0
5508,27,1,0,27,0,0,0,0,0
5509,225,559,166,125,98,0,1,0,1
5510,22,0,1,22,0,0,0,0,0
5511,8,0,0,8,0,0,0,0,0
5512,238,815,165,136,96,2,3,1,0
5513,235,1278,212,171,60,2,1,0,1
5514,25,0,1,25,0,0,0,0,0
5515,29,4,0,29,0,0,0,0,0
5516,17,0,0,17,0,0,0,0,0
5517,46,0,0,45,1,0,0,0,0
5518,362,745,199,190,168,3,1,0,0
5519,209,0,1,203,3,3,0,0,0
5520,23,1,0,23,0,0,0,0,0
5521,290,915,240,166,119,2,2,1,0
5522,41,0,1,40,1,0,0,0,0
5523,267,1221,259,176,90,0,1,0,0
5524,11,0,0,11,0,0,0,0,0
5525,143,0,1,143,0,0,0,0,0
5526,225,1085,204,140,82,0,1,2,0
5527,13,0,0,13,0,0,0,0,0
5528,237,1430,243,163,68,2,3,0,1
5529,11,0,0,11,0,0,0,0,0
5530,345,1019,162,237,105,0,2,1,0
5531,10,0,0,10,0,0,0,0,0
5532,252,885,242,182,70,0,0,0,0
5533,168,718,172,91,74,1,2,0,0
5534,8,1,0,8,0,0,0,0,0
5535,257,1096,206,143,110,0,2,0,2
5536,316,1080,194,177,135,1,2,0,1
5537,13,0,0,13,0,0,0,0,0
5538,281,809,171,181,97,1,2,0,0
5539,285,778,171,170,110,3,2,0,0
5540,195,1176,209,106,85,1,2,1,0
5541,13,0,0,13,0,0,0,0,0
5542,239,1270,194,145,87,1,5,1,0
5543,270,898,233,174,91,2,3,0,0
5544,21,1,0,21,0,0,0,0,0
5545,307,1275,228,216,86,1,4,0,0
5546,12,0,0,12,0,0,0,0,0
5547,26,0,0,26,0,0,0,0,0
5548,21,0,0,21,0,0,0,0,0
5549,236,938,216,131,103,0,2,0,0
5550,258,1008,261,149,108,1,0,0,0
5551,33,2,1,33,0,0,0,0,0
5552,320,2021,362,202,114,2,2,0,0
5553,23,1,0,23,0,0,0,0,0
5554,60,4,0,60,0,0,0,0,0
5555,102,8,3,100,2,0,0,0,0
5556,268,1820,298,180,85,1,2,0,0
5557,49,0,0,48,0,1,0,0,0
5558,41,2,0,40,0,1,0,0,0
5559,239,938,212,163,71,1,3,0,1
5560,32,2,0,31,0,1,0,0,0
5561,17,0,0,16,1,0,0,0,0
5562,273,914,218,161,107,1,3,0,1
5563,229,1005,227,146,80,2,1,0,0
5564,21,0,0,21,0,0,0,0,0
5565,26,1,0,26,0,0,0,0,0
5566,212,551,187,114,95,0,3,0,0
5567,294,1689,284,185,103,1,4,1,0
5568,29,1,0,29,0,0,0,0,0
5569,239,548,188,139,96,0,4,0,0
5570,14,0,0,13,1,0,0,0,0
5571,296,656,253,168,121,1,5,1,0
5572,277,1270,311,175,98,0,4,0,0
5573,18,0,0,17,1,0,0,0,0
5574,292,1425,264,162,119,2,7,1,1
5575,18,0,0,18,0,0,0,0,0
5576,9,1,0,9,0,0,0,0,0
5577,34,1,0,32,2,0,0,0,0
5578,303,1003,242,160,137,2,2,1,1
5579,237,913,202,136,100,1,0,0,0
5580,22,3,0,21,1,0,0,0,0
5581,315,1050,274,164,143,3,2,1,2
5582,27,0,0,27,0,0,0,0,0
5583,13,0,0,12,1,0,0,0,0
5584,251,1145,261,112,133,3,2,1,0
5585,24,1,0,23,1,0,0,0,0
5586,81,0,1,80,1,0,0,0,0
5587,212,916,198,131,79,1,1,0,0
5588,440,1112,322,256,176,3,3,0,2
5589,16,0,1,15,1,0,0,0,0
5590,349,967,280,188,156,3,2,0,0
5591,29,0,2,29,0,0,0,0,0
5592,27,0,1,27,0,0,0,0,0
5593,354,1119,277,164,187,1,2,0,0
5594,7,0,0,7,0,0,0,0,0
5595,323,1908,261,207,112,1,3,0,0
5596,19,0,0,17,1,1,0,0,0
5597,52,0,6,51,1,0,0,0,0
5598,398,1942,322,196,198,0,4,0,0
5599,18,0,0,18,0,0,0,0,0
5600,6,1,0,6,0,0,0,0,0
5601,265,1138,254,140,120,0,2,1,2
5602,8,0,0,8,0,0,0,0,0
5603,253,1410,261,165,79,3,2,3,1
5604,264,1487,279,167,95,1,1,0,0
5605,15,0,0,15,0,0,0,0,0
5606,13,0,0,13,0,0,0,0,0
5607,21,0,0,19,1,1,0,0,0
5608,392,1972,312,214,168,3,4,2,1
5609,266,736,229,168,94,0,2,2,0
5610,10,0,0,9,1,0,0,0,0
5611,19,0,0,18,1,0,0,0,0
5612,359,1092,242,203,151,2,2,0,1
5613,331,1017,285,177,146,1,3,2,2
5614,19,0,0,18,1,0,0,0,0
5615,11,0,1,11,0,0,0,0,0
5616,7,0,2,7,0,0,0,0,0
5617,287,3800,406,202,81,0,3,0,1
5618,22,1,0,21,0,1,0,0,0
5619,9,0,0,9,0,0,0,0,0
5620,21,2,0,21,0,0,0,0,0
5621,22,0,0,22,0,0,0,0,0
5622,21,1,0,21,0,0,0,0,0
5623,26,2,0,26,0,0,0,0,0
5624,47,0,0,47,0,0,0,0,0
5625,291,1169,257,161,123,2,4,0,1
5626,23,0,1,23,0,0,0,0,0
5627,16,3,0,16,0,0,0,0,0
5628,4,0,0,4,0,0,0,0,0
5629,11,2,0,11,0,0,0,0,0
5630,39,0,0,39,0,0,0,0,0
5631,204,1059,235,134,66,0,2,2,0
5632,28,0,0,28,0,0,0,0,0
5633,11,0,1,11,0,0,0,0,0
5634,5,0,0,5,0,0,0,0,0
5635,8,0,0,8,0,0,0,0,0
5636,12,0,0,12,0,0,0,0,0
5637,199,603,199,134,63,2,0,0,0
5638,23,0,1,21,2,0,0,0,0
5639,12,0,0,12,0,0,0,0,0
5640,12,0,0,12,0,0,0,0,0
5641,46,2,2,45,1,0,0,0,0
5642,315,1247,274,206,106,2,1,0,0
5643,16,2,1,16,0,0,0,0,0
5644,18,0,0,17,0,0,1,0,0
5645,13,2,1,13,0,0,0,0,0
5646,304,1069,338,199,103,1,1,0,0
5647,13,0,0,12,1,0,0,0,0
5648,2,0,0,2,0,0,0,0,0
5649,3,0,0,2,1,0,0,0,0
5650,13,0,0,12,1,0,0,0,0
5651,9,0,0,9,0,0,0,0,0
5652,18,3,0,17,1,0,0,0,0
5653,240,1212,374,153,81,2,2,2,0
5654,16,1,0,16,0,0,0,0,0
5655,6,0,0,6,0,0,0,0,0
5656,15,1,0,15,0,0,0,0,0
5657,7,0,0,7,0,0,0,0,0
5658,11,0,0,10,1,0,0,0,0
5659,7,0,1,7,0,0,0,0,0
5660,1,0,0,1,0,0,0,0,0
5661,8,1,0,8,0,0,0,0,0
5662,7,0,0,7,0,0,0,0,0
5663,30,0,0,29,1,0,0,0,0
5664,229,695,251,134,87,1,7,0,0
5665,10,0,0,10,0,0,0,0,0
5666,7,0,0,6,1,0,0,0,0
5667,2,0,0,2,0,0,0,0,0
5668,29,1,1,28,1,0,0,0,0
5669,35,0,0,35,0,0,0,0,0
5670,22,0,0,22,0,0,0,0,0
5671,168,449,188,111,57,0,0,0,0
5672,11,0,0,11,0,0,0,0,0
5673,18,0,0,18,0,0,0,0,0
5674,20,0,0,19,1,0,0,0,0
5675,33,0,0,33,0,0,0,0,0
5676,13,0,0,13,0,0,0,0,0
5677,11,0,0,11,0,0,0,0,0
5678,11,0,0,11,0,0,0,0,0
5679,187,722,176,108,77,0,2,0,0
5680,4,0,0,4,0,0,0,0,0
5681,7,0,0,7,0,0,0,0,0
5682,36,2,1,36,0,0,0,0,0
5683,55,0,5,53,2,0,0,0,0
5684,287,709,196,171,109,0,4,1,2
5685,137,162,0,136,0,0,1,0,0
5686,7,0,1,7,0,0,0,0,0
5687,18,0,0,18,0,0,0,0,0
5688,241,2,0,234,4,3,0,0,0
5689,8,0,0,8,0,0,0,0,0
5690,11,0,0,11,0,0,0,0,0
5691,19,2,0,19,0,0,0,0,0
5692,200,752,184,126,74,0,0,0,0
5693,29,3,0,29,0,0,0,0,0
5694,9,0,0,8,0,1,0,0,0
5695,187,415,264,114,70,1,2,0,0
5696,14,0,0,14,0,0,0,0,0
5697,21,2,0,19,2,0,0,0,0
5698,31,4,0,31,0,0,0,0,0
5699,48,0,3,48,0,0,0,0,0
5700,170,1762,257,110,54,1,5,0,0
5701,11,0,0,10,1,0,0,0,0
5702,4,0,0,4,0,0,0,0,0
5703,16,0,0,16,0,0,0,0,0
5704,27,3,3,27,0,0,0,0,0
5705,58,2,0,58,0,0,0,0,0
5706,258,470,235,139,117,1,1,0,0
5707,21,0,0,21,0,0,0,0,0
5708,3,0,0,3,0,0,0,0,0
5709,46,0,0,46,0,0,0,0,0
5710,264,459,200,116,147,1,0,0,0
5711,1,0,0,1,0,0,0,0,0
5712,11,0,0,11,0,0,0,0,0
5713,41,0,2,41,0,0,0,0,0
5714,196,466,166,128,65,0,1,1,1
5715,10,0,0,10,0,0,0,0,0
5716,11,2,0,11,0,0,0,0,0
5717,109,202,167,75,32,0,2,0,0
5718,17,1,0,17,0,0,0,0,0
5719,20,0,0,20,0,0,0,0,0
5720,29,1,0,28,1,0,0,0,0
5721,50,0,0,50,0,0,0,0,0
5722,6,0,0,6,0,0,0,0,0
5723,292,898,262,170,116,3,1,1,1
5724,12,0,0,12,0,0,0,0,0
5725,13,0,0,13,0,0,0,0,0
5726,27,0,0,27,0,0,0,0,0
5727,7,0,0,7,0,0,0,0,0
5728,283,519,295,193,88,1,1,0,0
5729,37,6,0,37,0,0,0,0,0
5730,9,0,0,9,0,0,0,0,0
5731,265,664,191,160,101,1,1,1,1
5732,5,0,0,5,0,0,0,0,0
5733,18,1,0,17,1,0,0,0,0
5734,386,1912,394,246,137,1,2,0,0
5735,7,0,0,7,0,0,0,0,0
5736,9,0,0,9,0,0,0,0,0
5737,15,3,0,14,1,0,0,0,0
5738,16,0,0,16,0,0,0,0,0
5739,25,2,0,25,0,0,0,0,0
5740,23,0,0,23,0,0,0,0,0
5741,432,924,287,252,173,0,6,0,1
5742,15,0,0,15,0,0,0,0,0
5743,23,0,0,23,0,0,0,0,0
5744,17,0,0,17,0,0,0,0,0
5745,55,0,3,55,0,0,0,0,0
5746,274,1140,300,168,98,0,5,1,2
5747,18,0,0,18,0,0,0,0,0
5748,18,0,0,18,0,0,0,0,0
5749,38,0,0,37,0,0,1,0,0
5750,18,0,0,18,0,0,0,0,0
5751,22,0,0,22,0,0,0,0,0
5752,61,1,1,61,0,0,0,0,0
5753,54,0,0,54,0,0,0,0,0
5754,431,3450,533,329,90,2,9,0,1
5755,11,0,0,11,0,0,0,0,0
5756,20,0,0,20,0,0,0,0,0
5757,12,0,0,12,0,0,0,0,0
5758,16,1,0,16,0,0,0,0,0
5759,330,2409,397,207,118,0,5,0,0
5760,10,0,0,10,0,0,0,0,0
5761,29,0,1,29,0,0,0,0,0
5762,44,0,0,43,1,0,0,0,0
5763,43,0,0,43,0,0,0,0,0
5764,355,1249,349,245,100,1,5,1,3
5765,51,4,0,51,0,0,0,0,0
5766,16,0,0,16,0,0,0,0,0
5767,83,13,0,80,2,1,0,0,0
5768,42,0,0,40,0,2,0,0,0
5769,24,0,1,22,2,0,0,0,0
5770,17,0,0,16,1,0,0,0,0
5771,433,1814,451,269,160,0,3,0,1
5772,16,0,0,16,0,0,0,0,0
5773,23,0,1,23,0,0,0,0,0
5774,20,0,0,20,0,0,0,0,0
5775,15,0,0,15,0,0,0,0,0
5776,14,0,0,14,0,0,0,0,0
5777,321,1594,318,164,149,3,1,3,1
5778,30,1,0,30,0,0,0,0,0
5779,10,0,0,10,0,0,0,0,0
5780,33,0,0,32,1,0,0,0,0
5781,37,4,0,37,0,0,0,0,0
5782,45,2,0,45,0,0,0,0,0
5783,8,0,0,8,0,0,0,0,0
5784,22,0,0,22,0,0,0,0,0
5785,337,2638,270,175,156,1,4,0,1
5786,18,3,0,18,0,0,0,0,0
5787,233,1039,280,161,70,0,1,1,0
5788,29,0,0,29,0,0,0,0,0
5789,276,306,285,158,113,2,2,1,0
5790,158,234,92,108,48,0,2,0,0
5791,19,0,0,19,0,0,0,0,0
5792,35,0,0,35,0,0,0,0,0
5793,41,5,0,41,0,0,0,0,0
5794,26,0,0,26,0,0,0,0,0
5795,244,1356,332,176,67,1,0,0,0
5796,22,1,1,22,0,0,0,0,0
5797,29,0,1,29,0,0,0,0,0
5798,40,0,0,40,0,0,0,0,0
5799,256,2979,434,195,50,2,9,0,0
5800,12,0,0,12,0,0,0,0,0
5801,15,0,0,15,0,0,0,0,0
5802,19,0,0,19,0,0,0,0,0
5803,226,359,342,149,73,1,3,0,0
5804,26,0,1,26,0,0,0,0,0
5805,22,3,0,22,0,0,0,0,0
5806,46,10,1,46,0,0,0,0,0
5807,54,0,0,54,0,0,0,0,0
5808,335,2112,597,201,131,1,2,0,0
5809,13,1,0,13,0,0,0,0,0
5810,38,0,0,38,0,0,0,0,0
5811,223,1950,433,155,64,1,0,1,2
5812,14,0,0,13,1,0,0,0,0
5813,11,0,0,11,0,0,0,0,0
5814,13,0,0,13,0,0,0,0,0
5815,160,326,300,127,32,1,0,0,0
5816,8,0,0,7,1,0,0,0,0
5817,24,2,1,23,1,0,0,0,0
5818,24,3,0,23,1,0,0,0,0
5819,36,0,0,35,1,0,0,0,0
5820,8,0,0,8,0,0,0,0,0
5821,269,783,357,146,117,1,3,1,1
5822,36,3,0,35,1,0,0,0,0
5823,12,0,0,11,1,0,0,0,0
5824,135,245,133,66,64,1,4,0,0
5825,22,0,0,22,0,0,0,0,0
5826,34,0,0,34,0,0,0,0,0
5827,230,1562,322,140,90,0,0,0,0
5828,50,0,0,44,0,0,6,0,0
5829,19,0,0,18,1,0,0,0,0
5830,15,0,0,14,1,0,0,0,0
5831,13,1,0,12,1,0,0,0,0
5832,1,0,0,0,1,0,0,0,0
5833,182,443,135,91,89,2,0,0,0
5834,24,0,0,22,2,0,0,0,0
5835,33,0,1,32,1,0,0,0,0
5836,42,0,0,41,1,0,0,0,0
5837,249,1244,469,143,103,2,1,0,0
5838,17,0,0,17,0,0,0,0,0
5839,19,0,2,19,0,0,0,0,0
5840,34,0,0,33,1,0,0,0,0
5841,322,1503,491,201,113,1,2,2,3
5842,9,0,0,9,0,0,0,0,0
5843,43,2,0,43,0,0,0,0,0
5844,385,1651,489,230,146,2,4,2,1
5845,38,3,1,38,0,0,0,0,0
5846,40,0,0,40,0,0,0,0,0
5847,166,1199,348,131,35,0,0,0,0
5848,17,1,0,17,0,0,0,0,0
5849,23,0,0,23,0,0,0,0,0
5850,8,0,0,7,1,0,0,0,0
5851,169,293,195,99,69,0,1,0,0
5852,23,4,0,23,0,0,0,0,0
5853,17,1,0,17,0,0,0,0,0
5854,28,0,3,28,0,0,0,0,0
5855,50,3,0,50,0,0,0,0,0
5856,79,0,0,79,0,0,0,0,0
5857,219,1172,274,114,104,1,0,0,0
5858,24,0,0,24,0,0,0,0,0
5859,29,4,0,29,0,0,0,0,0
5860,85,0,0,84,1,0,0,0,0
5861,185,519,301,134,46,0,4,1,0
5862,14,0,0,14,0,0,0,0,0
5863,193,800,336,126,64,0,3,0,0
5864,13,1,0,13,0,0,0,0,0
5865,50,1,0,49,1,0,0,0,0
5866,206,525,265,147,56,0,3,0,0
5867,46,0,0,46,0,0,0,0,0
5868,151,667,195,106,45,0,0,0,0
5869,31,3,0,30,1,0,0,0,0
5870,32,1,0,32,0,0,0,0,0
5871,255,505,187,168,80,5,1,0,1
5872,144,271,90,120,22,1,1,0,0
5873,11,0,0,11,0,0,0,0,0
5874,9,0,0,9,0,0,0,0,0
5875,64,100,68,57,7,0,0,0,0
5876,9,0,0,9,0,0,0,0,0
5877,11,0,0,11,0,0,0,0,0
5878,27,0,0,27,0,0,0,0,0
5879,8,0,0,8,0,0,0,0,0
5880,253,1051,334,155,93,1,3,0,1
5881,35,2,1,35,0,0,0,0,0
5882,26,1,1,25,1,0,0,0,0
5883,248,1382,299,182,65,0,1,0,0
5884,36,0,0,36,0,0,0,0,0
5885,180,307,217,153,25,0,1,0,1
5886,28,0,0,28,0,0,0,0,0
5887,45,6,2,43,1,1,0,0,0
5888,389,2798,564,233,152,0,2,0,2
5889,34,0,0,34,0,0,0,0,0
5890,23,1,0,22,1,0,0,0,0
5891,44,2,0,42,2,0,0,0,0
5892,520,2546,659,353,156,5,4,1,1
5893,116,337,109,78,37,0,0,1,0
5894,20,0,0,19,1,0,0,0,0
5895,339,1082,423,213,119,0,6,1,0
5896,28,0,0,27,1,0,0,0,0
5897,156,286,76,108,42,0,6,0,0
5898,42,0,0,40,2,0,0,0,0
5899,15,0,0,14,1,0,0,0,0
5900,38,1,0,37,1,0,0,0,0
5901,305,1415,418,186,117,1,1,0,0
5902,15,0,0,14,1,0,0,0,0
5903,2,0,0,2,0,0,0,0,0
5904,4,0,0,4,0,0,0,0,0
5905,171,236,82,70,100,0,1,0,0
5906,7,0,0,7,0,0,0,0,0
5907,9,0,0,9,0,0,0,0,0
5908,423,1661,584,266,152,0,2,1,2
5909,22,2,0,22,0,0,0,0,0
5910,136,250,51,102,32,0,1,1,0
5911,27,0,0,26,0,0,0,1,0
5912,15,0,0,15,0,0,0,0,0
5913,285,1293,295,167,111,1,5,0,1
5914,128,200,63,59,67,1,1,0,0
5915,18,1,0,18,0,0,0,0,0
5916,5,0,0,5,0,0,0,0,0
5917,325,798,354,200,120,0,4,0,1
5918,17,4,1,17,0,0,0,0,0
5919,15,0,0,15,0,0,0,0,0
5920,204,1200,307,162,39,1,2,0,0
5921,17,0,0,17,0,0,0,0,0
5922,186,325,253,109,71,0,3,1,2
5923,18,0,0,18,0,0,0,0,0
5924,11,0,0,10,1,0,0,0,0
5925,129,299,117,100,26,1,1,1,0
5926,34,0,0,34,0,0,0,0,0
5927,297,1133,444,216,75,1,4,0,1
5928,19,0,0,19,0,0,0,0,0
5929,18,0,1,18,0,0,0,0,0
5930,25,0,0,25,0,0,0,0,0
5931,260,1493,338,142,111,0,4,1,2
5932,24,0,0,24,0,0,0,0,0
5933,17,0,0,17,0,0,0,0,0
5934,148,390,210,123,24,1,0,0,0
5935,7,0,0,7,0,0,0,0,0
5936,17,0,0,17,0,0,0,0,0
5937,217,885,248,134,78,2,3,0,0
5938,25,0,0,25,0,0,0,0,0
5939,29,2,0,28,0,1,0,0,0
5940,223,349,251,156,61,3,1,0,2
5941,11,0,0,11,0,0,0,0,0
5942,17,0,0,17,0,0,0,0,0
5943,17,0,1,16,0,1,0,0,0
5944,23,0,0,23,0,0,0,0,0
5945,275,1113,431,168,105,0,1,1,0
5946,17,0,0,17,0,0,0,0,0
5947,18,0,1,18,0,0,0,0,0
5948,23,0,1,23,0,0,0,0,0
5949,300,1532,281,212,82,4,0,2,0
5950,14,0,0,14,0,0,0,0,0
5951,212,306,303,125,85,1,1,0,0
5952,29,2,0,29,0,0,0,0,0
5953,17,0,0,17,0,0,0,0,0
5954,25,1,0,24,1,0,0,0,0
5955,50,0,0,50,0,0,0,0,0
5956,306,1259,319,183,119,0,2,1,1
5957,36,2,0,34,0,0,0,2,0
5958,9,0,0,9,0,0,0,0,0
5959,44,2,1,44,0,0,0,0,0
5960,23,1,0,23,0,0,0,0,0
5961,314,1488,446,206,106,0,0,0,2
5962,20,0,1,19,1,0,0,0,0
5963,20,0,0,19,0,1,0,0,0
5964,18,0,0,18,0,0,0,0,0
5965,31,0,0,30,0,1,0,0,0
5966,24,2,1,24,0,0,0,0,0
5967,36,0,0,36,0,0,0,0,0
5968,413,1934,542,248,160,0,3,1,1
5969,9,1,1,9,0,0,0,0,0
5970,26,0,0,25,1,0,0,0,0
5971,45,1,0,45,0,0,0,0,0
5972,331,1082,522,238,90,1,2,0,0
5973,30,8,0,30,0,0,0,0,0
5974,15,2,0,15,0,0,0,0,0
5975,23,1,1,23,0,0,0,0,0
5976,17,2,0,17,0,0,0,0,0
5977,307,847,440,183,117,1,6,0,0
5978,33,0,0,33,0,0,0,0,0
5979,128,229,229,112,16,0,0,0,0
5980,17,0,0,17,0,0,0,0,0
5981,17,0,0,17,0,0,0,0,0
5982,17,0,0,17,0,0,0,0,0
5983,292,1194,379,150,133,0,9,0,0
5984,36,3,1,36,0,0,0,0,0
5985,248,592,302,160,85,0,3,0,0
5986,172,1056,258,68,100,3,1,0,0
5987,10,1,0,10,0,0,0,0,0
5988,13,1,1,13,0,0,0,0,0
5989,35,0,0,35,0,0,0,0,0
5990,275,625,491,161,114,0,0,0,0
5991,16,0,1,16,0,0,0,0,0
5992,27,1,1,27,0,0,0,0,0
5993,34,1,1,34,0,0,0,0,0
5994,39,2,0,39,0,0,0,0,0
5995,30,1,0,30,0,0,0,0,0
5996,412,1680,553,255,153,2,2,0,0
5997,13,0,0,13,0,0,0,0,0
5998,20,0,1,20,0,0,0,0,0
5999,9,0,0,9,0,0,0,0,0
6000,272,339,158,156,112,3,1,0,0
6001,268,816,529,188,73,2,3,1,1
